"name","acronym","headcoach","roster.player","roster.name","roster.surname","roster.country","roster.role","roster.contract_ends","created","domestic_titles","international_titles","org_location","league","sponsors"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Faker","Lee","Sang-hyeok","South Korea","Mid Laner","2021-11-14","2014-02-14",9,5,"South Korea","LCK","OnePlus"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Faker","Lee","Sang-hyeok","South Korea","Mid Laner","2021-11-14","2014-02-14",9,5,"South Korea","LCK","BMW"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Faker","Lee","Sang-hyeok","South Korea","Mid Laner","2021-11-14","2014-02-14",9,5,"South Korea","LCK","Twitch"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Faker","Lee","Sang-hyeok","South Korea","Mid Laner","2021-11-14","2014-02-14",9,5,"South Korea","LCK","Red Bull"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Gumayusi","Lee","Min-hyeong","South Korea","Bot Laner","2022-11-20","2014-02-14",9,5,"South Korea","LCK","Douyu"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Gumayusi","Lee","Min-hyeong","South Korea","Bot Laner","2022-11-20","2014-02-14",9,5,"South Korea","LCK","Nike"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Gumayusi","Lee","Min-hyeong","South Korea","Bot Laner","2022-11-20","2014-02-14",9,5,"South Korea","LCK","Logitech G"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Gumayusi","Lee","Min-hyeong","South Korea","Bot Laner","2022-11-20","2014-02-14",9,5,"South Korea","LCK","SecretLab"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Gumayusi","Lee","Min-hyeong","South Korea","Bot Laner","2022-11-20","2014-02-14",9,5,"South Korea","LCK","OnePlus"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Gumayusi","Lee","Min-hyeong","South Korea","Bot Laner","2022-11-20","2014-02-14",9,5,"South Korea","LCK","BMW"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Gumayusi","Lee","Min-hyeong","South Korea","Bot Laner","2022-11-20","2014-02-14",9,5,"South Korea","LCK","Twitch"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Gumayusi","Lee","Min-hyeong","South Korea","Bot Laner","2022-11-20","2014-02-14",9,5,"South Korea","LCK","Red Bull"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Keria","Ryu","Min-seok","South Korea","Support","2022-11-14","2014-02-14",9,5,"South Korea","LCK","Douyu"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Keria","Ryu","Min-seok","South Korea","Support","2022-11-14","2014-02-14",9,5,"South Korea","LCK","Nike"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Keria","Ryu","Min-seok","South Korea","Support","2022-11-14","2014-02-14",9,5,"South Korea","LCK","Logitech G"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Keria","Ryu","Min-seok","South Korea","Support","2022-11-14","2014-02-14",9,5,"South Korea","LCK","SecretLab"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Keria","Ryu","Min-seok","South Korea","Support","2022-11-14","2014-02-14",9,5,"South Korea","LCK","OnePlus"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Keria","Ryu","Min-seok","South Korea","Support","2022-11-14","2014-02-14",9,5,"South Korea","LCK","BMW"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Keria","Ryu","Min-seok","South Korea","Support","2022-11-14","2014-02-14",9,5,"South Korea","LCK","Twitch"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Keria","Ryu","Min-seok","South Korea","Support","2022-11-14","2014-02-14",9,5,"South Korea","LCK","Red Bull"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Teddy","Park","Jin-seong","South Korea","Substitute","2022-11-20","2014-02-14",9,5,"South Korea","LCK","Douyu"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Teddy","Park","Jin-seong","South Korea","Substitute","2022-11-20","2014-02-14",9,5,"South Korea","LCK","Nike"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Teddy","Park","Jin-seong","South Korea","Substitute","2022-11-20","2014-02-14",9,5,"South Korea","LCK","Logitech G"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Teddy","Park","Jin-seong","South Korea","Substitute","2022-11-20","2014-02-14",9,5,"South Korea","LCK","SecretLab"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Teddy","Park","Jin-seong","South Korea","Substitute","2022-11-20","2014-02-14",9,5,"South Korea","LCK","OnePlus"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Teddy","Park","Jin-seong","South Korea","Substitute","2022-11-20","2014-02-14",9,5,"South Korea","LCK","BMW"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Teddy","Park","Jin-seong","South Korea","Substitute","2022-11-20","2014-02-14",9,5,"South Korea","LCK","Twitch"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Teddy","Park","Jin-seong","South Korea","Substitute","2022-11-20","2014-02-14",9,5,"South Korea","LCK","Red Bull"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Cuzz","Moon","Woo-chan","South Korea","Substitute","2021-11-14","2014-02-14",9,5,"South Korea","LCK","Douyu"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Cuzz","Moon","Woo-chan","South Korea","Substitute","2021-11-14","2014-02-14",9,5,"South Korea","LCK","Nike"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Cuzz","Moon","Woo-chan","South Korea","Substitute","2021-11-14","2014-02-14",9,5,"South Korea","LCK","Logitech G"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Cuzz","Moon","Woo-chan","South Korea","Substitute","2021-11-14","2014-02-14",9,5,"South Korea","LCK","SecretLab"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Cuzz","Moon","Woo-chan","South Korea","Substitute","2021-11-14","2014-02-14",9,5,"South Korea","LCK","OnePlus"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Cuzz","Moon","Woo-chan","South Korea","Substitute","2021-11-14","2014-02-14",9,5,"South Korea","LCK","BMW"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Cuzz","Moon","Woo-chan","South Korea","Substitute","2021-11-14","2014-02-14",9,5,"South Korea","LCK","Twitch"
"T1","T1","Son ""Stardust"" Seok-hee (Interim)","Cuzz","Moon","Woo-chan","South Korea","Substitute","2021-11-14","2014-02-14",9,5,"South Korea","LCK","Red Bull"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","Khan","Kim","Dong-ha","South Korea","Top Laner","2021-11-14","2017-05-27",3,1,"South Korea","LCK","KIA"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","Khan","Kim","Dong-ha","South Korea","Top Laner","2021-11-14","2017-05-27",3,1,"South Korea","LCK","Douyu"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","Khan","Kim","Dong-ha","South Korea","Top Laner","2021-11-14","2017-05-27",3,1,"South Korea","LCK","Logitech G"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","Khan","Kim","Dong-ha","South Korea","Top Laner","2021-11-14","2017-05-27",3,1,"South Korea","LCK","Adidas"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","Canyon","Kim","Geon-bu","South Korea","Jungler","2021-11-14","2017-05-27",3,1,"South Korea","LCK","KIA"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","Canyon","Kim","Geon-bu","South Korea","Jungler","2021-11-14","2017-05-27",3,1,"South Korea","LCK","Douyu"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","Canyon","Kim","Geon-bu","South Korea","Jungler","2021-11-14","2017-05-27",3,1,"South Korea","LCK","Logitech G"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","Canyon","Kim","Geon-bu","South Korea","Jungler","2021-11-14","2017-05-27",3,1,"South Korea","LCK","Adidas"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","ShowMaker","Heo","Su","South Korea","Mid Laner","2021-11-14","2017-05-27",3,1,"South Korea","LCK","KIA"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","ShowMaker","Heo","Su","South Korea","Mid Laner","2021-11-14","2017-05-27",3,1,"South Korea","LCK","Douyu"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","ShowMaker","Heo","Su","South Korea","Mid Laner","2021-11-14","2017-05-27",3,1,"South Korea","LCK","Logitech G"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","ShowMaker","Heo","Su","South Korea","Mid Laner","2021-11-14","2017-05-27",3,1,"South Korea","LCK","Adidas"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","Ghost","Jang","Yong-jun","South Korea","Bot Laner","2022-11-20","2017-05-27",3,1,"South Korea","LCK","KIA"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","Ghost","Jang","Yong-jun","South Korea","Bot Laner","2022-11-20","2017-05-27",3,1,"South Korea","LCK","Douyu"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","Ghost","Jang","Yong-jun","South Korea","Bot Laner","2022-11-20","2017-05-27",3,1,"South Korea","LCK","Logitech G"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","Ghost","Jang","Yong-jun","South Korea","Bot Laner","2022-11-20","2017-05-27",3,1,"South Korea","LCK","Adidas"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","BeryL","Cho","Geon-hee","South Korea","Support","2021-11-14","2017-05-27",3,1,"South Korea","LCK","KIA"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","BeryL","Cho","Geon-hee","South Korea","Support","2021-11-14","2017-05-27",3,1,"South Korea","LCK","Douyu"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","BeryL","Cho","Geon-hee","South Korea","Support","2021-11-14","2017-05-27",3,1,"South Korea","LCK","Logitech G"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","BeryL","Cho","Geon-hee","South Korea","Support","2021-11-14","2017-05-27",3,1,"South Korea","LCK","Adidas"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","Malrang","Kim","Geun-seong","South Korea","Substitute","2022-11-20","2017-05-27",3,1,"South Korea","LCK","KIA"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","Malrang","Kim","Geun-seong","South Korea","Substitute","2022-11-20","2017-05-27",3,1,"South Korea","LCK","Douyu"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","Malrang","Kim","Geun-seong","South Korea","Substitute","2022-11-20","2017-05-27",3,1,"South Korea","LCK","Logitech G"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","Malrang","Kim","Geun-seong","South Korea","Substitute","2022-11-20","2017-05-27",3,1,"South Korea","LCK","Adidas"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","Rahel","Cho","Min-seong","South Korea","Substitute","2023-11-19","2017-05-27",3,1,"South Korea","LCK","KIA"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","Rahel","Cho","Min-seong","South Korea","Substitute","2023-11-19","2017-05-27",3,1,"South Korea","LCK","Douyu"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","Rahel","Cho","Min-seong","South Korea","Substitute","2023-11-19","2017-05-27",3,1,"South Korea","LCK","Logitech G"
"DWG KIA","DK","Lee ""NO1"" Yu-yeong","Rahel","Cho","Min-seong","South Korea","Substitute","2023-11-19","2017-05-27",3,1,"South Korea","LCK","Adidas"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","Xiaohu","Li","Yuan-Hao","China","Top Laner","2022-11-21","2015-05-14",4,2,"China","LPL","HP"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","Xiaohu","Li","Yuan-Hao","China","Top Laner","2022-11-21","2015-05-14",4,2,"China","LPL","Logitech G"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","Xiaohu","Li","Yuan-Hao","China","Top Laner","2022-11-21","2015-05-14",4,2,"China","LPL","Douyu"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","Xiaohu","Li","Yuan-Hao","China","Top Laner","2022-11-21","2015-05-14",4,2,"China","LPL","KFC"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","Wei","Yan","Yang-Wei","China","Jungler","2022-11-21","2015-05-14",4,2,"China","LPL","HP"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","Wei","Yan","Yang-Wei","China","Jungler","2022-11-21","2015-05-14",4,2,"China","LPL","Logitech G"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","Wei","Yan","Yang-Wei","China","Jungler","2022-11-21","2015-05-14",4,2,"China","LPL","Douyu"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","Wei","Yan","Yang-Wei","China","Jungler","2022-11-21","2015-05-14",4,2,"China","LPL","KFC"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","Cryin","Yuan","Cheng-Wei","China","Mid Laner","2021-11-15","2015-05-14",4,2,"China","LPL","HP"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","Cryin","Yuan","Cheng-Wei","China","Mid Laner","2021-11-15","2015-05-14",4,2,"China","LPL","Logitech G"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","Cryin","Yuan","Cheng-Wei","China","Mid Laner","2021-11-15","2015-05-14",4,2,"China","LPL","Douyu"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","Cryin","Yuan","Cheng-Wei","China","Mid Laner","2021-11-15","2015-05-14",4,2,"China","LPL","KFC"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","GALA","Chen","Wei","China","Bot Laner","2022-11-21","2015-05-14",4,2,"China","LPL","HP"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","GALA","Chen","Wei","China","Bot Laner","2022-11-21","2015-05-14",4,2,"China","LPL","Logitech G"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","GALA","Chen","Wei","China","Bot Laner","2022-11-21","2015-05-14",4,2,"China","LPL","Douyu"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","GALA","Chen","Wei","China","Bot Laner","2022-11-21","2015-05-14",4,2,"China","LPL","KFC"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","Ming","Shi","Sen-Ming","China","Support","2021-11-15","2015-05-14",4,2,"China","LPL","HP"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","Ming","Shi","Sen-Ming","China","Support","2021-11-15","2015-05-14",4,2,"China","LPL","Logitech G"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","Ming","Shi","Sen-Ming","China","Support","2021-11-15","2015-05-14",4,2,"China","LPL","Douyu"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","Ming","Shi","Sen-Ming","China","Support","2021-11-15","2015-05-14",4,2,"China","LPL","KFC"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","Xiaoxu","Xu","Xing-Zu","China","Substitute","2022-11-21","2015-05-14",4,2,"China","LPL","HP"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","Xiaoxu","Xu","Xing-Zu","China","Substitute","2022-11-21","2015-05-14",4,2,"China","LPL","Logitech G"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","Xiaoxu","Xu","Xing-Zu","China","Substitute","2022-11-21","2015-05-14",4,2,"China","LPL","Douyu"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","Xiaoxu","Xu","Xing-Zu","China","Substitute","2022-11-21","2015-05-14",4,2,"China","LPL","KFC"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","lovely","Mo","Xiong-Zi","China","Substitute","2022-11-21","2015-05-14",4,2,"China","LPL","HP"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","lovely","Mo","Xiong-Zi","China","Substitute","2022-11-21","2015-05-14",4,2,"China","LPL","Logitech G"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","lovely","Mo","Xiong-Zi","China","Substitute","2022-11-21","2015-05-14",4,2,"China","LPL","Douyu"
"Royal Never Give Up","RNG","Wong ""Tabe"" Pak Kan","lovely","Mo","Xiong-Zi","China","Substitute","2022-11-21","2015-05-14",4,2,"China","LPL","KFC"
"EDward Gaming","EDG","Yang ""Maokai"" Ji-Song","Flandre","Li","Xuan-Jun","China","Top Laner","2022-11-21","2014-02-06",6,1,"China","LPL","Intel"
"EDward Gaming","EDG","Yang ""Maokai"" Ji-Song","Flandre","Li","Xuan-Jun","China","Top Laner","2022-11-21","2014-02-06",6,1,"China","LPL","Acer"
"EDward Gaming","EDG","Yang ""Maokai"" Ji-Song","Jiejie","Zhao","Li-Jie","China","Jungler","2023-11-20","2014-02-06",6,1,"China","LPL","Intel"
"EDward Gaming","EDG","Yang ""Maokai"" Ji-Song","Jiejie","Zhao","Li-Jie","China","Jungler","2023-11-20","2014-02-06",6,1,"China","LPL","Acer"
"EDward Gaming","EDG","Yang ""Maokai"" Ji-Song","Scout","Lee","Ye-chan","South Korea","Mid Laner","2022-11-21","2014-02-06",6,1,"China","LPL","Intel"
"EDward Gaming","EDG","Yang ""Maokai"" Ji-Song","Scout","Lee","Ye-chan","South Korea","Mid Laner","2022-11-21","2014-02-06",6,1,"China","LPL","Acer"
"EDward Gaming","EDG","Yang ""Maokai"" Ji-Song","Viper","Park","Do-hyeon","South Korea","Bot Laner","2021-11-15","2014-02-06",6,1,"China","LPL","Intel"
"EDward Gaming","EDG","Yang ""Maokai"" Ji-Song","Viper","Park","Do-hyeon","South Korea","Bot Laner","2021-11-15","2014-02-06",6,1,"China","LPL","Acer"
"EDward Gaming","EDG","Yang ""Maokai"" Ji-Song","Meiko","Tian","Ye","China","Support","2022-11-21","2014-02-06",6,1,"China","LPL","Intel"
"EDward Gaming","EDG","Yang ""Maokai"" Ji-Song","Meiko","Tian","Ye","China","Support","2022-11-21","2014-02-06",6,1,"China","LPL","Acer"
"EDward Gaming","EDG","Yang ""Maokai"" Ji-Song","Clearlove","Ming","Kai","China","Substitute","2021-11-15","2014-02-06",6,1,"China","LPL","Intel"
"EDward Gaming","EDG","Yang ""Maokai"" Ji-Song","Clearlove","Ming","Kai","China","Substitute","2021-11-15","2014-02-06",6,1,"China","LPL","Acer"
"EDward Gaming","EDG","Yang ""Maokai"" Ji-Song","JunJia","Yu","Chun-Chia","Taiwan","Substitute","2021-11-15","2014-02-06",6,1,"China","LPL","Intel"
"EDward Gaming","EDG","Yang ""Maokai"" Ji-Song","JunJia","Yu","Chun-Chia","Taiwan","Substitute","2021-11-15","2014-02-06",6,1,"China","LPL","Acer"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Steal","Mun","Geon-yeong","South Korea","Jungler","2021-11-15","2013-04-12",12,0,"Japan","LJL","Logitech G"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Steal","Mun","Geon-yeong","South Korea","Jungler","2021-11-15","2013-04-12",12,0,"Japan","LJL","NVIDIA"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Steal","Mun","Geon-yeong","South Korea","Jungler","2021-11-15","2013-04-12",12,0,"Japan","LJL","GIGABYTE"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Steal","Mun","Geon-yeong","South Korea","Jungler","2021-11-15","2013-04-12",12,0,"Japan","LJL","HyperX"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Evi","Shunsuke","Murase","Japan","Top Laner","2021-11-15","2013-04-12",12,0,"Japan","LJL","Logitech G"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Evi","Shunsuke","Murase","Japan","Top Laner","2021-11-15","2013-04-12",12,0,"Japan","LJL","NVIDIA"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Evi","Shunsuke","Murase","Japan","Top Laner","2021-11-15","2013-04-12",12,0,"Japan","LJL","GIGABYTE"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Evi","Shunsuke","Murase","Japan","Top Laner","2021-11-15","2013-04-12",12,0,"Japan","LJL","HyperX"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Aria","Lee","Ga-eul","South Korea","Mid Laner","2021-11-15","2013-04-12",12,0,"Japan","LJL","Logitech G"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Aria","Lee","Ga-eul","South Korea","Mid Laner","2021-11-15","2013-04-12",12,0,"Japan","LJL","NVIDIA"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Aria","Lee","Ga-eul","South Korea","Mid Laner","2021-11-15","2013-04-12",12,0,"Japan","LJL","GIGABYTE"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Aria","Lee","Ga-eul","South Korea","Mid Laner","2021-11-15","2013-04-12",12,0,"Japan","LJL","HyperX"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Yutapon","Yuta","Sugiura","Japan","Bot Laner","2021-11-15","2013-04-12",12,0,"Japan","LJL","Logitech G"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Yutapon","Yuta","Sugiura","Japan","Bot Laner","2021-11-15","2013-04-12",12,0,"Japan","LJL","NVIDIA"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Yutapon","Yuta","Sugiura","Japan","Bot Laner","2021-11-15","2013-04-12",12,0,"Japan","LJL","GIGABYTE"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Yutapon","Yuta","Sugiura","Japan","Bot Laner","2021-11-15","2013-04-12",12,0,"Japan","LJL","HyperX"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Gaeng","Yang","Gwang-woo","South Korea","Support","2021-11-15","2013-04-12",12,0,"Japan","LJL","Logitech G"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Gaeng","Yang","Gwang-woo","South Korea","Support","2021-11-15","2013-04-12",12,0,"Japan","LJL","NVIDIA"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Gaeng","Yang","Gwang-woo","South Korea","Support","2021-11-15","2013-04-12",12,0,"Japan","LJL","GIGABYTE"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Gaeng","Yang","Gwang-woo","South Korea","Support","2021-11-15","2013-04-12",12,0,"Japan","LJL","HyperX"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Ceros","Kyohei","Yoshida","Japan","Substitute","2021-11-15","2013-04-12",12,0,"Japan","LJL","Logitech G"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Ceros","Kyohei","Yoshida","Japan","Substitute","2021-11-15","2013-04-12",12,0,"Japan","LJL","NVIDIA"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Ceros","Kyohei","Yoshida","Japan","Substitute","2021-11-15","2013-04-12",12,0,"Japan","LJL","GIGABYTE"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Ceros","Kyohei","Yoshida","Japan","Substitute","2021-11-15","2013-04-12",12,0,"Japan","LJL","HyperX"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Kazu","Kazuta","Suzuki","Japan","Substitute","2021-11-15","2013-04-12",12,0,"Japan","LJL","Logitech G"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Kazu","Kazuta","Suzuki","Japan","Substitute","2021-11-15","2013-04-12",12,0,"Japan","LJL","NVIDIA"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Kazu","Kazuta","Suzuki","Japan","Substitute","2021-11-15","2013-04-12",12,0,"Japan","LJL","GIGABYTE"
"DetonatioN FocusMe","DFM","Yang ""Yang"" Gwang-pyo","Kazu","Kazuta","Suzuki","Japan","Substitute","2021-11-15","2013-04-12",12,0,"Japan","LJL","HyperX"
"Rouge","RGE","John Smith",,,,,,,"2019-11-02",0,0,"United States","LEC",
"Joe","JOE","Johny Smimiimim",,,,,,,"2019-11-08",3,1,"China","LPL",
"TestTeam123","TES","Test Headcoach",,,,,,,"2021-12-21",0,0,"China","LPL",